"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","TFPrecipBulk","TFPrecipExpUncert","TFPrecipRangeQF","TFPrecipSciRvwQF"
"D01","HARV",1,0,"2017-02-26T01:01:00Z","2017-02-26T01:02:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:02:00Z","2017-02-26T01:03:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:03:00Z","2017-02-26T01:04:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:04:00Z","2017-02-26T01:05:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:05:00Z","2017-02-26T01:06:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:06:00Z","2017-02-26T01:07:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:07:00Z","2017-02-26T01:08:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:08:00Z","2017-02-26T01:09:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:09:00Z","2017-02-26T01:10:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:10:00Z","2017-02-26T01:11:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:11:00Z","2017-02-26T01:12:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:12:00Z","2017-02-26T01:13:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:13:00Z","2017-02-26T01:14:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:14:00Z","2017-02-26T01:15:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:15:00Z","2017-02-26T01:16:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:16:00Z","2017-02-26T01:17:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:17:00Z","2017-02-26T01:18:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:18:00Z","2017-02-26T01:19:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:19:00Z","2017-02-26T01:20:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:20:00Z","2017-02-26T01:21:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:21:00Z","2017-02-26T01:22:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:22:00Z","2017-02-26T01:23:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:23:00Z","2017-02-26T01:24:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:24:00Z","2017-02-26T01:25:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:25:00Z","2017-02-26T01:26:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:26:00Z","2017-02-26T01:27:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:27:00Z","2017-02-26T01:28:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:28:00Z","2017-02-26T01:29:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:29:00Z","2017-02-26T01:30:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:30:00Z","2017-02-26T01:31:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:31:00Z","2017-02-26T01:32:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:32:00Z","2017-02-26T01:33:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:33:00Z","2017-02-26T01:34:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:34:00Z","2017-02-26T01:35:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:35:00Z","2017-02-26T01:36:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:36:00Z","2017-02-26T01:37:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:37:00Z","2017-02-26T01:38:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:38:00Z","2017-02-26T01:39:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:39:00Z","2017-02-26T01:40:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:40:00Z","2017-02-26T01:41:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:41:00Z","2017-02-26T01:42:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:42:00Z","2017-02-26T01:43:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:43:00Z","2017-02-26T01:44:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:44:00Z","2017-02-26T01:45:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:45:00Z","2017-02-26T01:46:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:46:00Z","2017-02-26T01:47:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:47:00Z","2017-02-26T01:48:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:48:00Z","2017-02-26T01:49:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:49:00Z","2017-02-26T01:50:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:50:00Z","2017-02-26T01:51:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:51:00Z","2017-02-26T01:52:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:52:00Z","2017-02-26T01:53:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:53:00Z","2017-02-26T01:54:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:54:00Z","2017-02-26T01:55:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:55:00Z","2017-02-26T01:56:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T01:56:00Z","2017-02-26T01:57:00Z",0,0,0,1
